Date,State,fips,Confirmed,Deaths,New_Cases,New_Cases_Weekly
2020-04-24,District of Columbia,11.0,3528,153,167.0,150.28571428571428
2020-04-25,District of Columbia,11.0,3699,165,171.0,147.57142857142858
2020-04-26,District of Columbia,11.0,3841,178,142.0,149.71428571428572
2020-04-27,District of Columbia,11.0,3892,185,51.0,137.85714285714286
2020-04-28,District of Columbia,11.0,3994,190,102.0,128.0
2020-04-29,District of Columbia,11.0,4106,205,112.0,128.57142857142858
2020-04-30,District of Columbia,11.0,4323,224,217.0,137.42857142857142
2020-05-01,District of Columbia,11.0,4658,231,335.0,161.42857142857142
2020-05-02,District of Columbia,11.0,4797,240,139.0,156.85714285714286
2020-05-03,District of Columbia,11.0,5016,251,219.0,167.85714285714286
2020-05-04,District of Columbia,11.0,5170,258,154.0,182.57142857142858
2020-05-05,District of Columbia,11.0,5322,264,152.0,189.71428571428572
2020-05-06,District of Columbia,11.0,5461,277,139.0,193.57142857142858
2020-05-07,District of Columbia,11.0,5654,285,193.0,190.14285714285714
2020-05-08,District of Columbia,11.0,5899,304,245.0,177.28571428571428
2020-05-09,District of Columbia,11.0,6102,311,203.0,186.42857142857142
2020-05-10,District of Columbia,11.0,6272,323,170.0,179.42857142857142
2020-05-11,District of Columbia,11.0,6389,328,117.0,174.14285714285714
2020-05-12,District of Columbia,11.0,6485,336,96.0,166.14285714285714
2020-01-21,Florida,,0,0,0.0,
2020-01-22,Florida,,0,0,0.0,
2020-01-23,Florida,,0,0,0.0,
2020-01-24,Florida,,0,0,0.0,
2020-01-25,Florida,,0,0,0.0,
2020-01-26,Florida,,0,0,0.0,
2020-01-27,Florida,,0,0,0.0,0.0
2020-01-28,Florida,,0,0,0.0,0.0
2020-01-29,Florida,,0,0,0.0,0.0
2020-01-30,Florida,,0,0,0.0,0.0
2020-01-31,Florida,,0,0,0.0,0.0
2020-02-01,Florida,,0,0,0.0,0.0
2020-02-02,Florida,,0,0,0.0,0.0
2020-02-03,Florida,,0,0,0.0,0.0
2020-02-04,Florida,,0,0,0.0,0.0
2020-02-05,Florida,,0,0,0.0,0.0
2020-02-06,Florida,,0,0,0.0,0.0
2020-02-07,Florida,,0,0,0.0,0.0
2020-02-08,Florida,,0,0,0.0,0.0
2020-02-09,Florida,,0,0,0.0,0.0
2020-02-10,Florida,,0,0,0.0,0.0
2020-02-11,Florida,,0,0,0.0,0.0
2020-02-12,Florida,,0,0,0.0,0.0
2020-02-13,Florida,,0,0,0.0,0.0
2020-02-14,Florida,,0,0,0.0,0.0
2020-02-15,Florida,,0,0,0.0,0.0
2020-02-16,Florida,,0,0,0.0,0.0
2020-02-17,Florida,,0,0,0.0,0.0
2020-02-18,Florida,,0,0,0.0,0.0
2020-02-19,Florida,,0,0,0.0,0.0
2020-02-20,Florida,,0,0,0.0,0.0
2020-02-21,Florida,,0,0,0.0,0.0
2020-02-22,Florida,,0,0,0.0,0.0
2020-02-23,Florida,,0,0,0.0,0.0
2020-02-24,Florida,,0,0,0.0,0.0
2020-02-25,Florida,,0,0,0.0,0.0
2020-02-26,Florida,,0,0,0.0,0.0
2020-02-27,Florida,,0,0,0.0,0.0
2020-02-28,Florida,,0,0,0.0,0.0
2020-02-29,Florida,,0,0,0.0,0.0
2020-03-01,Florida,12.0,2,0,2.0,0.2857142857142857
2020-03-02,Florida,12.0,2,0,0.0,0.2857142857142857
2020-03-03,Florida,12.0,3,0,1.0,0.42857142857142855
2020-03-04,Florida,12.0,3,0,0.0,0.42857142857142855
2020-03-05,Florida,12.0,4,0,1.0,0.5714285714285714
2020-03-06,Florida,12.0,7,2,3.0,1.0
2020-03-07,Florida,12.0,12,2,5.0,1.7142857142857142
2020-03-08,Florida,12.0,13,2,1.0,1.5714285714285714
2020-03-09,Florida,12.0,14,2,1.0,1.7142857142857142
2020-03-10,Florida,12.0,23,2,9.0,2.857142857142857
2020-03-11,Florida,12.0,26,2,3.0,3.2857142857142856
2020-03-12,Florida,12.0,46,2,20.0,6.0
2020-03-13,Florida,12.0,70,2,24.0,9.0
2020-03-14,Florida,12.0,70,3,0.0,8.285714285714286
2020-03-15,Florida,12.0,109,3,39.0,13.714285714285714
2020-03-16,Florida,12.0,141,4,32.0,18.142857142857142
2020-03-17,Florida,12.0,210,6,69.0,26.714285714285715
2020-03-18,Florida,12.0,326,7,116.0,42.857142857142854
2020-03-19,Florida,12.0,434,8,108.0,55.42857142857143
2020-03-20,Florida,12.0,564,9,130.0,70.57142857142857
2020-03-21,Florida,12.0,764,11,200.0,99.14285714285714
2020-03-22,Florida,12.0,1000,13,236.0,127.28571428571429
2020-03-23,Florida,12.0,1222,18,222.0,154.42857142857142
2020-03-24,Florida,12.0,1467,19,245.0,179.57142857142858
2020-03-25,Florida,12.0,1965,23,498.0,234.14285714285714
2020-03-26,Florida,12.0,2477,29,512.0,291.85714285714283
2020-03-27,Florida,12.0,3198,46,721.0,376.2857142857143
2020-03-28,Florida,12.0,4038,56,840.0,467.7142857142857
2020-03-29,Florida,12.0,4942,59,904.0,563.1428571428571
2020-03-30,Florida,12.0,5694,71,752.0,638.8571428571429
2020-03-31,Florida,12.0,6741,85,1047.0,753.4285714285714
2020-04-01,Florida,12.0,7765,100,1024.0,828.5714285714286
2020-04-02,Florida,12.0,9000,144,1235.0,931.8571428571429
2020-04-03,Florida,12.0,10260,169,1260.0,1008.8571428571429
2020-04-04,Florida,12.0,11537,194,1277.0,1071.2857142857142
2020-04-05,Florida,12.0,12342,220,805.0,1057.142857142857
2020-04-06,Florida,12.0,13621,253,1279.0,1132.4285714285713
2020-04-07,Florida,12.0,14739,295,1118.0,1142.5714285714287
2020-04-08,Florida,12.0,15690,322,951.0,1132.142857142857
2020-04-09,Florida,12.0,16819,370,1129.0,1117.0
2020-04-10,Florida,12.0,17960,418,1141.0,1100.0
2020-04-11,Florida,12.0,18978,445,1018.0,1063.0
2020-04-12,Florida,12.0,19855,460,877.0,1073.2857142857142
2020-04-13,Florida,12.0,21011,498,1156.0,1055.7142857142858
2020-04-14,Florida,12.0,21620,570,609.0,983.0
2020-04-15,Florida,12.0,22526,613,906.0,976.5714285714286
2020-04-16,Florida,12.0,23332,667,806.0,930.4285714285714
2020-04-17,Florida,12.0,24745,725,1413.0,969.2857142857143
2020-04-18,Florida,12.0,25484,747,739.0,929.4285714285714
2020-04-19,Florida,12.0,26306,773,822.0,921.5714285714286
2020-04-20,Florida,12.0,27050,822,744.0,862.7142857142857
2020-04-21,Florida,12.0,27861,866,811.0,891.5714285714286
2020-04-22,Florida,12.0,28301,926,440.0,825.0
2020-04-23,Florida,12.0,29640,986,1339.0,901.1428571428571
2020-04-24,Florida,12.0,30525,1045,885.0,825.7142857142857
2020-04-25,Florida,12.0,30831,1054,306.0,763.8571428571429
2020-04-26,Florida,12.0,31520,1073,689.0,744.8571428571429
2020-04-27,Florida,12.0,32130,1087,610.0,725.7142857142857
2020-04-28,Florida,12.0,32838,1170,708.0,711.0
2020-04-29,Florida,12.0,33185,1216,347.0,697.7142857142857
2020-04-30,Florida,12.0,33683,1267,498.0,577.5714285714286
2020-05-01,Florida,12.0,34720,1313,1037.0,599.2857142857143
2020-05-02,Florida,12.0,35455,1363,735.0,660.5714285714286
2020-05-03,Florida,12.0,36070,1378,615.0,650.0
2020-05-04,Florida,12.0,36889,1398,819.0,679.8571428571429
2020-05-05,Florida,12.0,37431,1470,542.0,656.1428571428571
2020-05-06,Florida,12.0,37994,1538,563.0,687.0
2020-05-07,Florida,12.0,38820,1599,826.0,733.8571428571429
2020-05-08,Florida,12.0,39191,1668,371.0,638.7142857142857
2020-05-09,Florida,12.0,39993,1714,802.0,648.2857142857143
2020-05-10,Florida,12.0,40588,1720,595.0,645.4285714285714
2020-05-11,Florida,12.0,40974,1734,386.0,583.5714285714286
2020-05-12,Florida,12.0,41915,1778,941.0,640.5714285714286
2020-01-21,Georgia,,0,0,0.0,
2020-01-22,Georgia,,0,0,0.0,
2020-01-23,Georgia,,0,0,0.0,
2020-01-24,Georgia,,0,0,0.0,
2020-01-25,Georgia,,0,0,0.0,
2020-01-26,Georgia,,0,0,0.0,
2020-01-27,Georgia,,0,0,0.0,0.0
2020-01-28,Georgia,,0,0,0.0,0.0
2020-01-29,Georgia,,0,0,0.0,0.0
2020-01-30,Georgia,,0,0,0.0,0.0
2020-01-31,Georgia,,0,0,0.0,0.0
2020-02-01,Georgia,,0,0,0.0,0.0
2020-02-02,Georgia,,0,0,0.0,0.0
2020-02-03,Georgia,,0,0,0.0,0.0
2020-02-04,Georgia,,0,0,0.0,0.0
2020-02-05,Georgia,,0,0,0.0,0.0
2020-02-06,Georgia,,0,0,0.0,0.0
2020-02-07,Georgia,,0,0,0.0,0.0
2020-02-08,Georgia,,0,0,0.0,0.0
2020-02-09,Georgia,,0,0,0.0,0.0
2020-02-10,Georgia,,0,0,0.0,0.0
2020-02-11,Georgia,,0,0,0.0,0.0
2020-02-12,Georgia,,0,0,0.0,0.0
2020-02-13,Georgia,,0,0,0.0,0.0
2020-02-14,Georgia,,0,0,0.0,0.0
2020-02-15,Georgia,,0,0,0.0,0.0
2020-02-16,Georgia,,0,0,0.0,0.0
2020-02-17,Georgia,,0,0,0.0,0.0
2020-02-18,Georgia,,0,0,0.0,0.0
2020-02-19,Georgia,,0,0,0.0,0.0
2020-02-20,Georgia,,0,0,0.0,0.0
2020-02-21,Georgia,,0,0,0.0,0.0
2020-02-22,Georgia,,0,0,0.0,0.0
2020-02-23,Georgia,,0,0,0.0,0.0
2020-02-24,Georgia,,0,0,0.0,0.0
2020-02-25,Georgia,,0,0,0.0,0.0
2020-02-26,Georgia,,0,0,0.0,0.0
2020-02-27,Georgia,,0,0,0.0,0.0
2020-02-28,Georgia,,0,0,0.0,0.0
2020-02-29,Georgia,,0,0,0.0,0.0
2020-03-01,Georgia,,0,0,0.0,0.0
2020-03-02,Georgia,13.0,2,0,2.0,0.2857142857142857
2020-03-03,Georgia,13.0,2,0,0.0,0.2857142857142857
2020-03-04,Georgia,13.0,2,0,0.0,0.2857142857142857
2020-03-05,Georgia,13.0,2,0,0.0,0.2857142857142857
2020-03-06,Georgia,13.0,3,0,1.0,0.42857142857142855
2020-03-07,Georgia,13.0,7,0,4.0,1.0
2020-03-08,Georgia,13.0,11,0,4.0,1.5714285714285714
2020-03-09,Georgia,13.0,17,0,6.0,2.142857142857143
2020-03-10,Georgia,13.0,22,0,5.0,2.857142857142857
2020-03-11,Georgia,13.0,31,0,9.0,4.142857142857143
2020-03-12,Georgia,13.0,31,1,0.0,4.142857142857143
2020-03-13,Georgia,13.0,41,1,10.0,5.428571428571429
2020-03-14,Georgia,13.0,65,1,24.0,8.285714285714286
2020-03-15,Georgia,13.0,97,1,32.0,12.285714285714286
2020-03-16,Georgia,13.0,118,1,21.0,14.428571428571429
2020-03-17,Georgia,13.0,142,1,24.0,17.142857142857142
2020-03-18,Georgia,13.0,193,3,51.0,23.142857142857142
2020-03-19,Georgia,13.0,282,10,89.0,35.857142857142854
2020-03-20,Georgia,13.0,482,14,200.0,63.0
2020-03-21,Georgia,13.0,552,20,70.0,69.57142857142857
2020-03-22,Georgia,13.0,620,25,68.0,74.71428571428571
2020-03-23,Georgia,13.0,800,25,180.0,97.42857142857143
2020-03-24,Georgia,13.0,1095,38,295.0,136.14285714285714
2020-03-25,Georgia,13.0,1385,47,290.0,170.28571428571428
2020-03-26,Georgia,13.0,1641,56,256.0,194.14285714285714
2020-03-27,Georgia,13.0,2198,64,557.0,245.14285714285714
2020-03-28,Georgia,13.0,2447,79,249.0,270.7142857142857
2020-03-29,Georgia,13.0,2683,83,236.0,294.7142857142857
2020-03-30,Georgia,13.0,3032,102,349.0,318.85714285714283
2020-03-31,Georgia,13.0,4116,125,1084.0,431.57142857142856
2020-04-01,Georgia,13.0,4747,154,631.0,480.2857142857143
2020-04-02,Georgia,13.0,5444,176,697.0,543.2857142857143
2020-04-03,Georgia,13.0,5967,198,523.0,538.4285714285714
2020-04-04,Georgia,13.0,6383,208,416.0,562.2857142857143
2020-04-05,Georgia,13.0,6742,219,359.0,579.8571428571429
2020-04-06,Georgia,13.0,7558,294,816.0,646.5714285714286
2020-04-07,Georgia,13.0,9156,348,1598.0,720.0
2020-04-08,Georgia,13.0,10204,370,1048.0,779.5714285714286
2020-04-09,Georgia,13.0,10885,412,681.0,777.2857142857143
2020-04-10,Georgia,13.0,11859,425,974.0,841.7142857142857
2020-04-11,Georgia,13.0,12261,432,402.0,839.7142857142857
2020-04-12,Georgia,13.0,12103,438,0.0,788.4285714285714
2020-04-13,Georgia,13.0,13125,479,1022.0,817.8571428571429
2020-04-14,Georgia,13.0,13913,517,788.0,702.1428571428571
2020-04-15,Georgia,13.0,14583,569,670.0,648.1428571428571
2020-04-16,Georgia,13.0,15644,611,1061.0,702.4285714285714
2020-04-17,Georgia,13.0,16658,661,1014.0,708.1428571428571
2020-04-18,Georgia,13.0,17014,670,356.0,701.5714285714286
2020-04-19,Georgia,13.0,17619,682,605.0,788.0
2020-04-20,Georgia,13.0,18447,767,828.0,760.2857142857143
2020-04-21,Georgia,13.0,19189,810,742.0,753.7142857142857
2020-04-22,Georgia,13.0,20099,837,910.0,788.0
2020-04-23,Georgia,13.0,20905,871,806.0,751.5714285714286
2020-04-24,Georgia,13.0,21575,889,670.0,702.4285714285714
2020-04-25,Georgia,13.0,22225,897,650.0,744.4285714285714
2020-04-26,Georgia,13.0,22459,907,234.0,691.4285714285714
2020-04-27,Georgia,13.0,23229,981,770.0,683.1428571428571
2020-04-28,Georgia,13.0,23607,1022,378.0,631.1428571428571
2020-04-29,Georgia,13.0,24300,1086,693.0,600.1428571428571
2020-04-30,Georgia,13.0,25431,1121,1131.0,646.5714285714286
2020-05-01,Georgia,13.0,26436,1153,1005.0,694.4285714285714
2020-05-02,Georgia,13.0,27268,1161,832.0,720.4285714285714
2020-05-03,Georgia,13.0,27618,1168,350.0,737.0
2020-05-04,Georgia,13.0,28350,1228,732.0,731.5714285714286
2020-05-05,Georgia,13.0,28876,1277,526.0,752.7142857142857
2020-05-06,Georgia,13.0,29724,1309,848.0,774.8571428571429
2020-05-07,Georgia,13.0,30524,1333,800.0,727.5714285714286
2020-05-08,Georgia,13.0,31089,1378,565.0,664.7142857142857
2020-05-09,Georgia,13.0,31481,1380,392.0,601.8571428571429
2020-05-10,Georgia,13.0,32267,1383,786.0,664.1428571428571
2020-05-11,Georgia,13.0,32448,1420,181.0,585.4285714285714
2020-05-12,Georgia,13.0,33311,1470,863.0,633.5714285714286
2020-01-21,Guam,,0,0,0.0,
2020-01-22,Guam,,0,0,0.0,
2020-01-23,Guam,,0,0,0.0,
2020-01-24,Guam,,0,0,0.0,
2020-01-25,Guam,,0,0,0.0,
2020-01-26,Guam,,0,0,0.0,
2020-01-27,Guam,,0,0,0.0,0.0
2020-01-28,Guam,,0,0,0.0,0.0
2020-01-29,Guam,,0,0,0.0,0.0
2020-01-30,Guam,,0,0,0.0,0.0
2020-01-31,Guam,,0,0,0.0,0.0
2020-02-01,Guam,,0,0,0.0,0.0
2020-02-02,Guam,,0,0,0.0,0.0
2020-02-03,Guam,,0,0,0.0,0.0
2020-02-04,Guam,,0,0,0.0,0.0
2020-02-05,Guam,,0,0,0.0,0.0
2020-02-06,Guam,,0,0,0.0,0.0
2020-02-07,Guam,,0,0,0.0,0.0
2020-02-08,Guam,,0,0,0.0,0.0
2020-02-09,Guam,,0,0,0.0,0.0
2020-02-10,Guam,,0,0,0.0,0.0
2020-02-11,Guam,,0,0,0.0,0.0
2020-02-12,Guam,,0,0,0.0,0.0
2020-02-13,Guam,,0,0,0.0,0.0
2020-02-14,Guam,,0,0,0.0,0.0
2020-02-15,Guam,,0,0,0.0,0.0
2020-02-16,Guam,,0,0,0.0,0.0
2020-02-17,Guam,,0,0,0.0,0.0
2020-02-18,Guam,,0,0,0.0,0.0
2020-02-19,Guam,,0,0,0.0,0.0
2020-02-20,Guam,,0,0,0.0,0.0
2020-02-21,Guam,,0,0,0.0,0.0
2020-02-22,Guam,,0,0,0.0,0.0
2020-02-23,Guam,,0,0,0.0,0.0
2020-02-24,Guam,,0,0,0.0,0.0
2020-02-25,Guam,,0,0,0.0,0.0
2020-02-26,Guam,,0,0,0.0,0.0
2020-02-27,Guam,,0,0,0.0,0.0
2020-02-28,Guam,,0,0,0.0,0.0
2020-02-29,Guam,,0,0,0.0,0.0
2020-03-01,Guam,,0,0,0.0,0.0
2020-03-02,Guam,,0,0,0.0,0.0
2020-03-03,Guam,,0,0,0.0,0.0
2020-03-04,Guam,,0,0,0.0,0.0
2020-03-05,Guam,,0,0,0.0,0.0
2020-03-06,Guam,,0,0,0.0,0.0
2020-03-07,Guam,,0,0,0.0,0.0
2020-03-08,Guam,,0,0,0.0,0.0
2020-03-09,Guam,,0,0,0.0,0.0
2020-03-10,Guam,,0,0,0.0,0.0
2020-03-11,Guam,,0,0,0.0,0.0
2020-03-12,Guam,,0,0,0.0,0.0
2020-03-13,Guam,,0,0,0.0,0.0
2020-03-14,Guam,,0,0,0.0,0.0
2020-03-15,Guam,66.0,3,0,3.0,0.42857142857142855
2020-03-16,Guam,66.0,3,0,0.0,0.42857142857142855
2020-03-17,Guam,66.0,3,0,0.0,0.42857142857142855
2020-03-18,Guam,66.0,8,0,5.0,1.1428571428571428
2020-03-19,Guam,66.0,12,0,4.0,1.7142857142857142
2020-03-20,Guam,66.0,14,0,2.0,2.0
2020-03-21,Guam,66.0,15,0,1.0,2.142857142857143
2020-03-22,Guam,66.0,27,1,12.0,3.4285714285714284
2020-03-23,Guam,66.0,29,1,2.0,3.7142857142857144
2020-03-24,Guam,66.0,32,1,3.0,4.142857142857143
2020-03-25,Guam,66.0,32,1,0.0,3.4285714285714284
2020-03-26,Guam,66.0,49,1,17.0,5.285714285714286
2020-03-27,Guam,66.0,53,1,4.0,5.571428571428571
2020-03-28,Guam,66.0,57,1,4.0,6.0
2020-03-29,Guam,66.0,58,1,1.0,4.428571428571429
2020-03-30,Guam,66.0,60,1,2.0,4.428571428571429
2020-03-31,Guam,66.0,139,2,79.0,15.285714285714286
2020-04-01,Guam,66.0,147,3,8.0,16.428571428571427
2020-04-02,Guam,66.0,152,3,5.0,14.714285714285714
2020-04-03,Guam,66.0,154,4,2.0,14.428571428571429
2020-04-04,Guam,66.0,223,4,69.0,23.714285714285715
2020-04-05,Guam,66.0,265,4,42.0,29.571428571428573
2020-04-06,Guam,66.0,266,4,1.0,29.428571428571427
2020-04-07,Guam,66.0,274,4,8.0,19.285714285714285
2020-04-08,Guam,66.0,409,4,135.0,37.42857142857143
2020-04-09,Guam,66.0,542,4,133.0,55.714285714285715
2020-04-10,Guam,66.0,577,4,35.0,60.42857142857143
2020-04-11,Guam,66.0,681,5,104.0,65.42857142857143
2020-04-12,Guam,66.0,716,5,35.0,64.42857142857143
2020-04-13,Guam,66.0,719,6,3.0,64.71428571428571
2020-04-14,Guam,66.0,721,6,2.0,63.857142857142854
2020-04-15,Guam,66.0,750,6,29.0,48.714285714285715
2020-04-16,Guam,66.0,790,6,40.0,35.42857142857143
2020-04-17,Guam,66.0,796,6,6.0,31.285714285714285
2020-04-18,Guam,66.0,805,6,9.0,17.714285714285715
2020-04-19,Guam,66.0,808,6,3.0,13.142857142857142
2020-04-20,Guam,66.0,811,6,3.0,13.142857142857142
2020-04-21,Guam,66.0,852,6,41.0,18.714285714285715
2020-04-22,Guam,66.0,911,6,59.0,23.0
2020-04-23,Guam,66.0,979,6,68.0,27.0
2020-04-24,Guam,66.0,997,6,18.0,28.714285714285715
2020-04-25,Guam,66.0,997,6,0.0,27.428571428571427
2020-04-26,Guam,66.0,997,6,0.0,27.0
2020-04-27,Guam,66.0,1113,6,116.0,43.142857142857146
2020-04-28,Guam,66.0,1114,6,1.0,37.42857142857143
2020-04-29,Guam,66.0,1114,6,0.0,29.0
2020-04-30,Guam,66.0,1115,6,1.0,19.428571428571427
2020-05-01,Guam,66.0,1115,6,0.0,16.857142857142858
2020-05-02,Guam,66.0,1117,6,2.0,17.142857142857142
2020-05-03,Guam,66.0,1118,6,1.0,17.285714285714285
2020-05-04,Guam,66.0,1118,6,0.0,0.7142857142857143
2020-05-05,Guam,66.0,1118,6,0.0,0.5714285714285714
2020-05-06,Guam,66.0,1118,6,0.0,0.5714285714285714
2020-05-07,Guam,66.0,1118,6,0.0,0.42857142857142855
2020-05-08,Guam,66.0,1120,6,2.0,0.7142857142857143
2020-05-09,Guam,66.0,1120,6,0.0,0.42857142857142855
2020-05-10,Guam,66.0,1120,6,0.0,0.2857142857142857
2020-05-11,Guam,66.0,1120,6,0.0,0.2857142857142857
2020-05-12,Guam,66.0,1121,6,1.0,0.42857142857142855
2020-01-21,Hawaii,,0,0,0.0,
2020-01-22,Hawaii,,0,0,0.0,
2020-01-23,Hawaii,,0,0,0.0,
2020-01-24,Hawaii,,0,0,0.0,
2020-01-25,Hawaii,,0,0,0.0,
2020-01-26,Hawaii,,0,0,0.0,
2020-01-27,Hawaii,,0,0,0.0,0.0
2020-01-28,Hawaii,,0,0,0.0,0.0
2020-01-29,Hawaii,,0,0,0.0,0.0
2020-01-30,Hawaii,,0,0,0.0,0.0
2020-01-31,Hawaii,,0,0,0.0,0.0
2020-02-01,Hawaii,,0,0,0.0,0.0
2020-02-02,Hawaii,,0,0,0.0,0.0
2020-02-03,Hawaii,,0,0,0.0,0.0
2020-02-04,Hawaii,,0,0,0.0,0.0
2020-02-05,Hawaii,,0,0,0.0,0.0
2020-02-06,Hawaii,,0,0,0.0,0.0
2020-02-07,Hawaii,,0,0,0.0,0.0
2020-02-08,Hawaii,,0,0,0.0,0.0
2020-02-09,Hawaii,,0,0,0.0,0.0
2020-02-10,Hawaii,,0,0,0.0,0.0
2020-02-11,Hawaii,,0,0,0.0,0.0
2020-02-12,Hawaii,,0,0,0.0,0.0
2020-02-13,Hawaii,,0,0,0.0,0.0
2020-02-14,Hawaii,,0,0,0.0,0.0
2020-02-15,Hawaii,,0,0,0.0,0.0
2020-02-16,Hawaii,,0,0,0.0,0.0
2020-02-17,Hawaii,,0,0,0.0,0.0
2020-02-18,Hawaii,,0,0,0.0,0.0
2020-02-19,Hawaii,,0,0,0.0,0.0
2020-02-20,Hawaii,,0,0,0.0,0.0
2020-02-21,Hawaii,,0,0,0.0,0.0
2020-02-22,Hawaii,,0,0,0.0,0.0
2020-02-23,Hawaii,,0,0,0.0,0.0
2020-02-24,Hawaii,,0,0,0.0,0.0
2020-02-25,Hawaii,,0,0,0.0,0.0
2020-02-26,Hawaii,,0,0,0.0,0.0
2020-02-27,Hawaii,,0,0,0.0,0.0
2020-02-28,Hawaii,,0,0,0.0,0.0
2020-02-29,Hawaii,,0,0,0.0,0.0
2020-03-01,Hawaii,,0,0,0.0,0.0
2020-03-02,Hawaii,,0,0,0.0,0.0
2020-03-03,Hawaii,,0,0,0.0,0.0
2020-03-04,Hawaii,,0,0,0.0,0.0
2020-03-05,Hawaii,,0,0,0.0,0.0
2020-03-06,Hawaii,15.0,1,0,1.0,0.14285714285714285
2020-03-07,Hawaii,15.0,1,0,0.0,0.14285714285714285
2020-03-08,Hawaii,15.0,2,0,1.0,0.2857142857142857
2020-03-09,Hawaii,15.0,2,0,0.0,0.2857142857142857
2020-03-10,Hawaii,15.0,2,0,0.0,0.2857142857142857
2020-03-11,Hawaii,15.0,2,0,0.0,0.2857142857142857
2020-03-12,Hawaii,15.0,2,0,0.0,0.2857142857142857
2020-03-13,Hawaii,15.0,2,0,0.0,0.14285714285714285
2020-03-14,Hawaii,15.0,4,0,2.0,0.42857142857142855
2020-03-15,Hawaii,15.0,7,0,3.0,0.7142857142857143
2020-03-16,Hawaii,15.0,10,0,3.0,1.1428571428571428
2020-03-17,Hawaii,15.0,14,0,4.0,1.7142857142857142
2020-03-18,Hawaii,15.0,16,0,2.0,2.0
2020-03-19,Hawaii,15.0,26,0,10.0,3.4285714285714284
2020-03-20,Hawaii,15.0,37,0,11.0,5.0
2020-03-21,Hawaii,15.0,48,0,11.0,6.285714285714286
2020-03-22,Hawaii,15.0,56,0,8.0,7.0
2020-03-23,Hawaii,15.0,77,0,21.0,9.571428571428571
2020-03-24,Hawaii,15.0,90,0,13.0,10.857142857142858
2020-03-25,Hawaii,15.0,95,0,5.0,11.285714285714286
2020-03-26,Hawaii,15.0,106,0,11.0,11.428571428571429
2020-03-27,Hawaii,15.0,120,0,14.0,11.857142857142858
2020-03-28,Hawaii,15.0,151,0,31.0,14.714285714285714
2020-03-29,Hawaii,15.0,175,0,24.0,17.0
2020-03-30,Hawaii,15.0,204,0,29.0,18.142857142857142
2020-03-31,Hawaii,15.0,224,1,20.0,19.142857142857142
2020-04-01,Hawaii,15.0,258,1,34.0,23.285714285714285
2020-04-02,Hawaii,15.0,283,2,25.0,25.285714285714285
2020-04-03,Hawaii,15.0,317,3,34.0,28.142857142857142
2020-04-04,Hawaii,15.0,349,3,32.0,28.285714285714285
2020-04-05,Hawaii,15.0,369,4,20.0,27.714285714285715
2020-04-06,Hawaii,15.0,385,5,16.0,25.857142857142858
2020-04-07,Hawaii,15.0,408,5,23.0,26.285714285714285
2020-04-08,Hawaii,15.0,433,5,25.0,25.0
2020-04-09,Hawaii,15.0,440,6,7.0,22.428571428571427
2020-04-10,Hawaii,15.0,463,8,23.0,20.857142857142858
2020-04-11,Hawaii,15.0,484,8,21.0,19.285714285714285
2020-04-12,Hawaii,15.0,497,9,13.0,18.285714285714285
2020-04-13,Hawaii,15.0,502,9,5.0,16.714285714285715
2020-04-14,Hawaii,15.0,511,9,9.0,14.714285714285714
2020-04-15,Hawaii,15.0,524,9,13.0,13.0
2020-04-16,Hawaii,15.0,535,9,11.0,13.571428571428571
2020-04-17,Hawaii,15.0,547,9,12.0,12.0
2020-04-18,Hawaii,15.0,568,9,21.0,12.0
2020-04-19,Hawaii,15.0,574,10,6.0,11.0
2020-04-20,Hawaii,15.0,578,10,4.0,10.857142857142858
2020-04-21,Hawaii,15.0,580,12,2.0,9.857142857142858
2020-04-22,Hawaii,15.0,586,12,6.0,8.857142857142858
2020-04-23,Hawaii,15.0,590,12,4.0,7.857142857142857
2020-04-24,Hawaii,15.0,595,13,5.0,6.857142857142857
2020-04-25,Hawaii,15.0,597,14,2.0,4.142857142857143
2020-04-26,Hawaii,15.0,599,14,2.0,3.5714285714285716
2020-04-27,Hawaii,15.0,600,16,1.0,3.142857142857143
2020-04-28,Hawaii,15.0,602,16,2.0,3.142857142857143
2020-04-29,Hawaii,15.0,605,16,3.0,2.7142857142857144
2020-04-30,Hawaii,15.0,609,16,4.0,2.7142857142857144
2020-05-01,Hawaii,15.0,610,16,1.0,2.142857142857143
2020-05-02,Hawaii,15.0,611,16,1.0,2.0
2020-05-03,Hawaii,15.0,611,17,0.0,1.7142857142857142
2020-05-04,Hawaii,15.0,612,17,1.0,1.7142857142857142
2020-05-05,Hawaii,15.0,615,17,3.0,1.8571428571428572
2020-05-06,Hawaii,15.0,616,17,1.0,1.5714285714285714
2020-05-07,Hawaii,15.0,619,17,3.0,1.4285714285714286
2020-05-08,Hawaii,15.0,619,17,0.0,1.2857142857142858
2020-05-09,Hawaii,15.0,620,17,1.0,1.2857142857142858
2020-05-10,Hawaii,15.0,621,17,1.0,1.4285714285714286
2020-05-11,Hawaii,15.0,623,17,2.0,1.5714285714285714
2020-05-12,Hawaii,15.0,624,17,1.0,1.2857142857142858
2020-01-21,Idaho,,0,0,0.0,
2020-01-22,Idaho,,0,0,0.0,
2020-01-23,Idaho,,0,0,0.0,
2020-01-24,Idaho,,0,0,0.0,
2020-01-25,Idaho,,0,0,0.0,
2020-01-26,Idaho,,0,0,0.0,
2020-01-27,Idaho,,0,0,0.0,0.0
